Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 26L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\26L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\26L_testval_weighted_1
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0001, W: 2.11342e-05, Avg Loss: 5.4919, Accuracy: 0.4793, F1 score: 0.1927, HS: 0.1139

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1555, Accuracy: 0.9648, F1 score: 0.8578, HS: 0.7692
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 8.5633, Accuracy: 0.9022, F1 score: 0.6297, HS: 0.4814

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1466, Accuracy: 0.9652, F1 score: 0.8595, HS: 0.7705
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 8.2185, Accuracy: 0.9073, F1 score: 0.6370, HS: 0.4954

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1317, Accuracy: 0.9695, F1 score: 0.8744, HS: 0.7939
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 9.6899, Accuracy: 0.9128, F1 score: 0.6458, HS: 0.5101

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1364, Accuracy: 0.9693, F1 score: 0.8739, HS: 0.7938
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 9.2192, Accuracy: 0.9066, F1 score: 0.6341, HS: 0.4929

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1304, Accuracy: 0.9722, F1 score: 0.8846, HS: 0.8134
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 8.1480, Accuracy: 0.9026, F1 score: 0.6295, HS: 0.4844

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1291, Accuracy: 0.9688, F1 score: 0.8719, HS: 0.7908
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 9.2189, Accuracy: 0.9139, F1 score: 0.6599, HS: 0.5174

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1208, Accuracy: 0.9730, F1 score: 0.8874, HS: 0.8051
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 9.0071, Accuracy: 0.9066, F1 score: 0.6373, HS: 0.4973

Train Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1346, Accuracy: 0.9705, F1 score: 0.8782, HS: 0.7988
Valid Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 8.1040, Accuracy: 0.9059, F1 score: 0.6375, HS: 0.4890

Train Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1292, Accuracy: 0.9698, F1 score: 0.8757, HS: 0.7942
Valid Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 9.2806, Accuracy: 0.9125, F1 score: 0.6511, HS: 0.5140

Train Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1240, Accuracy: 0.9724, F1 score: 0.8852, HS: 0.8097
Valid Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 8.7915, Accuracy: 0.9070, F1 score: 0.6351, HS: 0.4900

Train Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1363, Accuracy: 0.9687, F1 score: 0.8716, HS: 0.7869
Valid Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 8.6502, Accuracy: 0.9059, F1 score: 0.6323, HS: 0.4937

Train Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1287, Accuracy: 0.9734, F1 score: 0.8887, HS: 0.8131
Valid Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 8.6812, Accuracy: 0.9055, F1 score: 0.6356, HS: 0.4936

Train Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1179, Accuracy: 0.9720, F1 score: 0.8838, HS: 0.8094
Valid Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 9.2099, Accuracy: 0.9040, F1 score: 0.6236, HS: 0.4766

Train Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1165, Accuracy: 0.9730, F1 score: 0.8874, HS: 0.8159
Valid Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 9.1643, Accuracy: 0.9099, F1 score: 0.6424, HS: 0.5115

Train Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1155, Accuracy: 0.9746, F1 score: 0.8932, HS: 0.8188
Valid Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 9.6469, Accuracy: 0.9121, F1 score: 0.6542, HS: 0.5113

Train Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1266, Accuracy: 0.9716, F1 score: 0.8819, HS: 0.7993
Valid Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 9.8698, Accuracy: 0.9077, F1 score: 0.6348, HS: 0.4957

Out of patience!
Best epoch: 67
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 102.7287, Accuracy: 0.9066, F1 score: 0.6211, HS: 0.4932
Predicciones guardadas en ../outputs\alexnet\blur\36L_testval_weighted_1\predictions.csv
(234, 35)
(234, 35)
HS final, NUM_LABELS: 0.49278252611585943, 35
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 67, 'data_flags': 'blur', 'use_pos_weights': True, 'pos_weights_factor': 1, 'NUM_LABELS': 35, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.49278252611585943, 'patience': 10}
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 41L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\41L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\41L_testval_weighted_1
Creando top_labels para 41 labels
Aplicando threshold 29 para trabajar con 40 labels
panel            578
horizontal       468
ornament         246
hatched          216
vertical         208
circle           160
metopal          154
filling          148
lozenge          128
enclosing        124
double           108
cross-hatched    102
triangle          98
line              84
chain             82
concentric        80
meander           80
bar               78
dotted            74
solid             70
dot               68
cross             62
outline           62
single            56
floor             54
hook              54
star              50
swastika          48
right             46
shoulder          44
zigzag            42
turning           42
left              42
multiple          42
battlement        40
tangential        34
bird              34
checkerboard      34
chevron           34
pendent           32
dtype: int64
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0013, W: 7.722e-07, Avg Loss: 6.6454, Accuracy: 0.4833, F1 score: 0.1471, HS: 0.0914
Valid Trial [1/10], LR: 0.0008, W: 3.2838e-06, Avg Loss: 5.9437, Accuracy: 0.5045, F1 score: 0.1643, HS: 0.0908
Valid Trial [2/10], LR: 0.0037, W: 2.5754e-06, Avg Loss: 6.2429, Accuracy: 0.4875, F1 score: 0.1606, HS: 0.0878
Valid Trial [3/10], LR: 0.0006, W: 1.9716e-06, Avg Loss: 5.7124, Accuracy: 0.5179, F1 score: 0.1763, HS: 0.0964
Valid Trial [4/10], LR: 0.0017, W: 2.6656e-06, Avg Loss: 6.0933, Accuracy: 0.5026, F1 score: 0.1510, HS: 0.0818
Valid Trial [5/10], LR: 0.0003, W: 9.707e-07, Avg Loss: 5.5311, Accuracy: 0.5147, F1 score: 0.1745, HS: 0.1076
Valid Trial [6/10], LR: 0.0002, W: 1.449e-06, Avg Loss: 6.5527, Accuracy: 0.5192, F1 score: 0.1329, HS: 0.0726
Valid Trial [7/10], LR: 0.0013, W: 6.6203e-06, Avg Loss: 5.8649, Accuracy: 0.4526, F1 score: 0.1536, HS: 0.0824
Valid Trial [8/10], LR: 0.0006, W: 1.865e-06, Avg Loss: 5.5004, Accuracy: 0.5064, F1 score: 0.1826, HS: 0.1002
Valid Trial [9/10], LR: 0.0048, W: 1.4429e-06, Avg Loss: 6.4239, Accuracy: 0.4878, F1 score: 0.1651, HS: 0.0911
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 2.9375, Accuracy: 0.2391, F1 score: 0.1878, HS: 0.1036
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 2.8759, Accuracy: 0.1647, F1 score: 0.1917, HS: 0.1061

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.2665, Accuracy: 0.2083, F1 score: 0.1933, HS: 0.1078
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.5775, Accuracy: 0.4032, F1 score: 0.2412, HS: 0.1377

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 1.9386, Accuracy: 0.3697, F1 score: 0.2289, HS: 0.1326
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.2602, Accuracy: 0.4359, F1 score: 0.2555, HS: 0.1486

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 1.7116, Accuracy: 0.4607, F1 score: 0.2570, HS: 0.1523
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.5595, Accuracy: 0.5455, F1 score: 0.2896, HS: 0.1704

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 1.4809, Accuracy: 0.5468, F1 score: 0.2931, HS: 0.1772
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 2.7312, Accuracy: 0.6250, F1 score: 0.3299, HS: 0.2053

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 1.3971, Accuracy: 0.6005, F1 score: 0.3198, HS: 0.1961
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 2.2725, Accuracy: 0.6074, F1 score: 0.3236, HS: 0.2000

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 1.2797, Accuracy: 0.6285, F1 score: 0.3359, HS: 0.2085
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 2.7102, Accuracy: 0.6625, F1 score: 0.3512, HS: 0.2185

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 1.1660, Accuracy: 0.6748, F1 score: 0.3678, HS: 0.2319
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 2.7447, Accuracy: 0.6872, F1 score: 0.3638, HS: 0.2294

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.0693, Accuracy: 0.7002, F1 score: 0.3872, HS: 0.2494
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 3.0753, Accuracy: 0.7010, F1 score: 0.3742, HS: 0.2372

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9904, Accuracy: 0.7396, F1 score: 0.4217, HS: 0.2773
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 2.7402, Accuracy: 0.7125, F1 score: 0.3869, HS: 0.2433

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9779, Accuracy: 0.7424, F1 score: 0.4244, HS: 0.2798
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 2.5728, Accuracy: 0.7189, F1 score: 0.3905, HS: 0.2457

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9496, Accuracy: 0.7575, F1 score: 0.4395, HS: 0.2923
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 3.4458, Accuracy: 0.7362, F1 score: 0.4023, HS: 0.2567

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9166, Accuracy: 0.7629, F1 score: 0.4452, HS: 0.3004
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.1331, Accuracy: 0.7353, F1 score: 0.4006, HS: 0.2574

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8417, Accuracy: 0.7731, F1 score: 0.4572, HS: 0.3087
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.1834, Accuracy: 0.7849, F1 score: 0.4459, HS: 0.2943

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7579, Accuracy: 0.8092, F1 score: 0.5008, HS: 0.3450
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.5400, Accuracy: 0.7853, F1 score: 0.4463, HS: 0.2973

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7117, Accuracy: 0.8240, F1 score: 0.5210, HS: 0.3643
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.9342, Accuracy: 0.8048, F1 score: 0.4663, HS: 0.3073

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7135, Accuracy: 0.8214, F1 score: 0.5165, HS: 0.3600
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.2345, Accuracy: 0.8016, F1 score: 0.4594, HS: 0.3051

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.6680, Accuracy: 0.8257, F1 score: 0.5243, HS: 0.3675
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.4256, Accuracy: 0.8112, F1 score: 0.4708, HS: 0.3150

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.6253, Accuracy: 0.8475, F1 score: 0.5573, HS: 0.4003
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.2459, Accuracy: 0.7990, F1 score: 0.4581, HS: 0.3077

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5939, Accuracy: 0.8494, F1 score: 0.5607, HS: 0.4019
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.9251, Accuracy: 0.8327, F1 score: 0.4981, HS: 0.3460

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5735, Accuracy: 0.8575, F1 score: 0.5744, HS: 0.4172
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.7461, Accuracy: 0.8304, F1 score: 0.4976, HS: 0.3488

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5666, Accuracy: 0.8609, F1 score: 0.5801, HS: 0.4236
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.2162, Accuracy: 0.8359, F1 score: 0.5067, HS: 0.3555

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5225, Accuracy: 0.8678, F1 score: 0.5928, HS: 0.4388
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.6092, Accuracy: 0.8311, F1 score: 0.4908, HS: 0.3322

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.4827, Accuracy: 0.8811, F1 score: 0.6183, HS: 0.4635
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.0738, Accuracy: 0.8490, F1 score: 0.5247, HS: 0.3712

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.4827, Accuracy: 0.8872, F1 score: 0.6304, HS: 0.4800
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.2003, Accuracy: 0.8298, F1 score: 0.4879, HS: 0.3286

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4784, Accuracy: 0.8793, F1 score: 0.6145, HS: 0.4611
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.0920, Accuracy: 0.8561, F1 score: 0.5328, HS: 0.3718

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4230, Accuracy: 0.8973, F1 score: 0.6529, HS: 0.5023
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.3252, Accuracy: 0.8580, F1 score: 0.5352, HS: 0.3787

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3943, Accuracy: 0.9047, F1 score: 0.6695, HS: 0.5234
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.4622, Accuracy: 0.8686, F1 score: 0.5504, HS: 0.3869

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3786, Accuracy: 0.9087, F1 score: 0.6787, HS: 0.5319
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.5671, Accuracy: 0.8631, F1 score: 0.5443, HS: 0.3819

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3770, Accuracy: 0.9085, F1 score: 0.6783, HS: 0.5285
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.4130, Accuracy: 0.8663, F1 score: 0.5511, HS: 0.4025

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4090, Accuracy: 0.9030, F1 score: 0.6652, HS: 0.5107
Valid Trial [30/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.8314, Accuracy: 0.8583, F1 score: 0.5386, HS: 0.3763

Train Trial [31/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3802, Accuracy: 0.9060, F1 score: 0.6729, HS: 0.5236
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.6357, Accuracy: 0.8676, F1 score: 0.5426, HS: 0.3828

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3523, Accuracy: 0.9134, F1 score: 0.6905, HS: 0.5449
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 5.7812, Accuracy: 0.8772, F1 score: 0.5682, HS: 0.4025

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3377, Accuracy: 0.9199, F1 score: 0.7067, HS: 0.5605
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 5.7560, Accuracy: 0.8785, F1 score: 0.5688, HS: 0.4037

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3215, Accuracy: 0.9232, F1 score: 0.7156, HS: 0.5699
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.3436, Accuracy: 0.8801, F1 score: 0.5750, HS: 0.4149

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2902, Accuracy: 0.9307, F1 score: 0.7359, HS: 0.6050
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.3330, Accuracy: 0.8744, F1 score: 0.5566, HS: 0.3977

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2957, Accuracy: 0.9287, F1 score: 0.7306, HS: 0.5967
Valid Trial [36/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.9531, Accuracy: 0.8853, F1 score: 0.5788, HS: 0.4187

Train Trial [37/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2757, Accuracy: 0.9344, F1 score: 0.7467, HS: 0.6159
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.9483, Accuracy: 0.8885, F1 score: 0.5847, HS: 0.4250

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2481, Accuracy: 0.9396, F1 score: 0.7621, HS: 0.6360
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.8579, Accuracy: 0.8939, F1 score: 0.5919, HS: 0.4277

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2449, Accuracy: 0.9417, F1 score: 0.7682, HS: 0.6418
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.4582, Accuracy: 0.8913, F1 score: 0.5891, HS: 0.4239

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2404, Accuracy: 0.9428, F1 score: 0.7718, HS: 0.6459
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.2914, Accuracy: 0.8923, F1 score: 0.5981, HS: 0.4326

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2436, Accuracy: 0.9428, F1 score: 0.7718, HS: 0.6434
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.1627, Accuracy: 0.8913, F1 score: 0.5940, HS: 0.4293

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2551, Accuracy: 0.9399, F1 score: 0.7627, HS: 0.6365
Valid Trial [42/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.1288, Accuracy: 0.8891, F1 score: 0.5861, HS: 0.4279

Train Trial [43/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2322, Accuracy: 0.9427, F1 score: 0.7715, HS: 0.6474
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 6.9286, Accuracy: 0.8907, F1 score: 0.5936, HS: 0.4358

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2133, Accuracy: 0.9501, F1 score: 0.7950, HS: 0.6777
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.5986, Accuracy: 0.8965, F1 score: 0.5998, HS: 0.4376

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2140, Accuracy: 0.9486, F1 score: 0.7903, HS: 0.6711
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.5818, Accuracy: 0.8939, F1 score: 0.5919, HS: 0.4320

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2194, Accuracy: 0.9483, F1 score: 0.7893, HS: 0.6671
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.7735, Accuracy: 0.8946, F1 score: 0.5953, HS: 0.4295

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2033, Accuracy: 0.9509, F1 score: 0.7978, HS: 0.6811
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 6.9654, Accuracy: 0.8901, F1 score: 0.5882, HS: 0.4226

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.1906, Accuracy: 0.9548, F1 score: 0.8108, HS: 0.6978
Valid Trial [48/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 7.8081, Accuracy: 0.9054, F1 score: 0.6223, HS: 0.4617

Train Trial [49/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1807, Accuracy: 0.9590, F1 score: 0.8253, HS: 0.7248
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 7.7543, Accuracy: 0.9032, F1 score: 0.6216, HS: 0.4590

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1782, Accuracy: 0.9555, F1 score: 0.8132, HS: 0.7004
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 8.4461, Accuracy: 0.8978, F1 score: 0.5987, HS: 0.4444

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1916, Accuracy: 0.9559, F1 score: 0.8142, HS: 0.7039
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 8.3070, Accuracy: 0.9016, F1 score: 0.6099, HS: 0.4474

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1767, Accuracy: 0.9571, F1 score: 0.8188, HS: 0.7071
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 7.9425, Accuracy: 0.9042, F1 score: 0.6172, HS: 0.4572

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1758, Accuracy: 0.9590, F1 score: 0.8253, HS: 0.7213
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 8.0217, Accuracy: 0.9032, F1 score: 0.6138, HS: 0.4559

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1598, Accuracy: 0.9621, F1 score: 0.8365, HS: 0.7376
Valid Trial [54/200], LR: 0.0001, W: 0.01, Avg Loss: 8.7840, Accuracy: 0.9051, F1 score: 0.6095, HS: 0.4523

Train Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1670, Accuracy: 0.9629, F1 score: 0.8390, HS: 0.7401
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 8.4542, Accuracy: 0.9029, F1 score: 0.6110, HS: 0.4511

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1591, Accuracy: 0.9618, F1 score: 0.8351, HS: 0.7372
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 8.5637, Accuracy: 0.9042, F1 score: 0.6162, HS: 0.4643

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1560, Accuracy: 0.9611, F1 score: 0.8328, HS: 0.7302
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 8.7030, Accuracy: 0.9096, F1 score: 0.6260, HS: 0.4761

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1558, Accuracy: 0.9646, F1 score: 0.8456, HS: 0.7489
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 8.5059, Accuracy: 0.9064, F1 score: 0.6208, HS: 0.4672

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1608, Accuracy: 0.9648, F1 score: 0.8461, HS: 0.7511
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 8.4593, Accuracy: 0.9038, F1 score: 0.6134, HS: 0.4635

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1619, Accuracy: 0.9627, F1 score: 0.8386, HS: 0.7403
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 8.3548, Accuracy: 0.9003, F1 score: 0.6058, HS: 0.4499

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1654, Accuracy: 0.9621, F1 score: 0.8363, HS: 0.7377
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 8.6661, Accuracy: 0.9096, F1 score: 0.6319, HS: 0.4771

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1541, Accuracy: 0.9632, F1 score: 0.8403, HS: 0.7378
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 8.7448, Accuracy: 0.9058, F1 score: 0.6132, HS: 0.4697

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1598, Accuracy: 0.9643, F1 score: 0.8444, HS: 0.7428
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 8.4588, Accuracy: 0.8987, F1 score: 0.5969, HS: 0.4438

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1470, Accuracy: 0.9649, F1 score: 0.8468, HS: 0.7518
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 9.1689, Accuracy: 0.9083, F1 score: 0.6227, HS: 0.4705

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1464, Accuracy: 0.9665, F1 score: 0.8526, HS: 0.7608
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 8.0251, Accuracy: 0.9054, F1 score: 0.6174, HS: 0.4637

